sample	event	nflash	nclus	n_noflash	n_correct	n_wrong	n_oob	note
mcp2k	391459	10	47	0	33	14	0	
mcp2k	391513	16	44	1	26	17	0	
mcp2k	391525	12	26	0	11	14	1	
mcp2k	391580	16	60	0	46	14	0	
mcp2k	391635	17	90	0	16	74	0	
mcp2k	391646	9	50	0	36	13	1	
mcp2k	391701	9	37	0	30	7	0	
mcp2k	391723	8	48	1	31	16	0	
mcp2k	391756	21	45	0	12	33	0	
mcp2k	391777	14	62	0	49	13	0	
mcp2k	391778	10	62	1	21	40	0	
mcp2k	391843	9	37	0	6	31	0	
mcp2k	391877	16	55	0	26	29	0	
mcp2k	391899	7	27	0	23	3	1	
mcp2k	392009	10	59	0	22	37	0	
mcp2k	392107	10	65	0	12	53	0	
mcp2k	392163	14	35	0	25	10	0	
mcp2k	392174	17	55	0	26	29	0	
mcp2k	392218	12	38	0	8	27	3	
mcp2k	392262	17	94	0	44	50	0	
mcp2k	392327	13	90	0	22	68	0	
mcp2k	392371	19	66	0	41	25	0	
mcp2k	392373	15	59	0	25	34	0	
mcp2k	392393	20	88	0	57	31	0	
mcp2k	392407	11	42	0	18	24	0	
mcp2k	392417	16	68	0	58	10	0	
mcp2k	392483	14	33	0	15	18	0	
mcp2k	392527	16	54	0	17	37	0	
mcp2k	392539	19	42	0	25	17	0	
mcp2k	392603	13	40	0	21	18	1	
mcp2k	392637	10	68	0	21	47	0	
mcp2k	392649	6	61	0	36	25	0	
mcp2k	392669	8	35	1	23	11	0	
mcp2k	392679	15	56	0	15	41	0	
mcp2k	392680	9	32	0	12	20	0	
mcp2k	392693	14	29	0	6	23	0	
mcp2k	392723	13	32	0	14	18	0	
mcp2k	392746	12	65	0	35	30	0	
mcp2k	392759	12	47	0	39	8	0	
mcp2k	392891	19	46	0	14	31	1	
mcp2k	392900	11	32	1	16	15	0	
mcp2k	392901	18	106	0	83	23	0	
mcp2k	392921	8	46	0	36	10	0	
mcp2k	392988	10	47	0	13	33	1	
mcp2k	393089	18	62	0	44	18	0	
mcp2k	393098	14	46	0	31	15	0	
mcp2k	393119	12	45	0	40	5	0	
mcp2k	393133	16	66	0	25	41	0	
mcp2k	393175	14	34	0	9	23	2	
mcp2k	393265	10	42	0	31	11	0	
mcp2k	393329	9	35	1	18	16	0	
mcp2k	393375	15	53	0	22	30	1	
mcp2k	393485	16	66	0	16	50	0	
mcp2k	393505	19	76	0	35	39	2	
mcp2k	393515	16	69	0	36	33	0	
mcp2k	393538	8	24	0	22	2	0	
mcp2k	393581	6	35	0	19	16	0	
mcp2k	393703	13	54	0	26	28	0	
mcp2k	393727	18	196	0	185	11	0	
mcp2k	393758	14	50	0	32	15	3	
mcp2k	393791	8	43	0	18	25	0	
mcp2k	393823	14	73	1	56	16	0	
mcp2k	393835	12	71	0	25	46	0	
mcp2k	393845	7	44	0	17	27	0	
mcp2k	393935	17	65	0	31	33	1	
mcp2k	393967	8	47	0	12	34	1	
mcp2k	394131	19	104	0	63	41	0	
mcp2k	394154	18	65	0	31	34	0	
mcp2k	394167	9	47	0	15	32	0	
mcp2k	394175	13	46	0	19	27	0	
mcp2k	394255	13	65	0	21	43	1	
mcp2k	394329	22	49	1	26	22	0	
mcp2k	394363	15	56	0	38	18	0	
mcp2k	394375	13	42	0	12	30	0	
mcp2k	394396	20	29	0	24	5	0	
mcp2k	394407	16	58	0	29	27	2	
mcp2k	394417	15	31	0	24	7	0	
mcp2k	394463	12	31	0	8	23	0	
mcp2k	394475	12	57	0	14	43	0	
mcp2k	394483	7	24	0	14	10	0	
mcp2k	394605	17	40	0	15	25	0	
mcp2k	394629	16	74	0	26	48	0	
mcp2k	394651	18	97	0	15	82	0	
mcp2k	394660	13	45	0	23	21	1	
mcp2k	394717	10	65	0	54	11	0	
mcp2k	394814	16	51	0	34	17	0	
mcp2k	394836	11	44	0	12	25	7	
mcp2k	394880	16	53	0	37	16	0	
mcp2k	394925	16	55	0	19	36	0	
mcp2k	394957	14	46	0	32	13	1	
mcp2k	394979	12	45	0	26	19	0	
mcp2k	395003	13	49	0	28	20	1	
mcp2k	395012	10	40	0	31	5	4	
mcp2k	395033	13	45	0	20	25	0	
mcp2k	395079	20	65	0	23	41	1	
mcp2k	395089	19	78	0	56	22	0	
mcp2k	395123	17	57	0	43	14	0	
mcp2k	395187	12	32	0	13	19	0	
mcp2k	395209	10	35	0	5	29	1	
mcp2k	395223	10	46	0	17	29	0	
mcp2k	395265	15	42	0	13	29	0	
mcp2k	395277	18	81	0	62	19	0	
mcp2k	395289	18	55	0	31	24	0	
mcp2k	395298	13	57	0	16	40	1	
mcp2k	395341	10	33	0	12	19	2	
mcp2k	395443	11	43	0	16	27	0	
mcp2k	395465	18	54	0	40	14	0	
mcp2k	395485	12	33	0	22	11	0	
mcp2k	395562	18	70	0	51	19	0	
mcp2k	395573	13	71	0	39	32	0	
mcp2k	395597	27	106	2	43	61	0	
mcp2k	395671	11	27	0	11	16	0	
mcp2k	395695	12	59	0	15	42	2	
mcp2k	395707	12	28	0	19	9	0	
mcp2k	395717	23	57	0	29	28	0	
mcp2k	395837	15	77	0	32	45	0	
mcp2k	395870	18	65	1	15	46	3	
mcp2k	395959	14	48	0	28	20	0	
mcp2k	396037	13	70	1	44	25	0	
mcp2k	396057	12	51	0	22	29	0	
mcp2k	396090	19	62	0	47	15	0	
mcp2k	396091	14	55	0	25	30	0	
mcp2k	396157	13	44	0	22	22	0	
mcp2k	396222	11	138	0	13	125	0	
mcp2k	396255	14	27	0	17	10	0	
mcp2k	396301	9	38	0	14	24	0	
mcp2k	396323	9	38	0	16	22	0	
mcp2k	396333	11	33	0	11	22	0	
mcp2k	396355	28	102	1	30	71	0	
mcp2k	396397	18	64	0	28	36	0	
mcp2k	396411	15	36	0	24	12	0	
mcp2k	396420	10	56	0	26	27	3	
mcp2k	396521	14	53	0	30	23	0	
mcp2k	396551	19	67	0	54	13	0	
mcp2k	396596	12	33	0	19	14	0	
mcp2k	396607	16	66	0	40	26	0	
mcp2k	396661	19	80	0	31	49	0	
mcp2k	396663	16	69	0	44	25	0	
mcp2k	396705	14	38	0	23	15	0	
mcp2k	396761	15	73	0	44	28	1	
mcp2k	396805	13	42	0	16	26	0	
mcp2k	396816	16	61	0	50	11	0	
mcp2k	396829	18	89	0	37	51	1	
mcp2k	396861	14	64	0	44	19	1	
mcp2k	396882	7	38	1	18	19	0	
mcp2k	396904	7	31	0	11	20	0	
mcp2k	396927	13	47	0	34	13	0	
mcp2k	396949	26	46	0	26	19	1	
mcp2k	396971	10	90	0	22	68	0	
mcp2k	396981	15	28	0	17	10	1	
mcp2k	397005	14	85	0	70	15	0	
mcp2k	397025	19	76	0	13	63	0	
mcp2k	397081	10	50	0	15	35	0	
mcp2k	397103	13	52	0	14	38	0	
mcp2k	397167	17	90	0	42	48	0	
mcp2k	397179	19	83	0	53	30	0	
mcp2k	397190	13	66	0	40	26	0	
mcp2k	397311	13	48	0	24	21	3	
mcp2k	397379	21	70	0	40	30	0	
mcp2k	397401	20	52	0	11	41	0	
mcp2k	397423	14	47	0	7	40	0	
mcp2k	397476	20	44	0	33	11	0	
mcp2k	397487	12	105	1	53	51	0	
mcp2k	397498	19	78	0	41	37	0	
mcp2k	397542	17	48	0	18	30	0	
mcp2k	397599	15	73	0	33	40	0	
mcp2k	397621	17	104	0	22	80	2	
mcp2k	397630	15	34	0	24	10	0	
mcp2k	397653	15	55	0	34	21	0	
mcp2k	397685	13	67	0	55	12	0	
mcp2k	397707	5	29	0	15	14	0	
mcp2k	397806	10	43	0	23	19	1	
mcp2k	397861	15	55	0	38	17	0	
mcp2k	397873	18	60	0	9	51	0	
mcp2k	397885	10	45	0	25	17	3	
mcp2k	397905	13	29	0	14	15	0	
mcp2k	397927	12	36	0	6	30	0	
mcp2k	397951	13	46	0	27	19	0	
mcp2k	398092	9	21	0	1	20	0	
mcp2k	398115	13	53	0	40	13	0	
mcp2k	398125	14	37	0	25	12	0	
mcp2k	398181	14	37	0	18	14	5	
mcp2k	398191	18	66	0	26	40	0	
mcp2k	398225	11	62	0	49	13	0	
mcp2k	398247	13	53	0	33	20	0	
mcp2k	398268	16	43	0	19	24	0	
mcp2k	398301	16	95	0	72	23	0	
mcp2k	398313	12	70	0	53	17	0	
mcp2k	398369	10	28	0	15	13	0	
mcp2k	398567	17	44	0	14	30	0	
mcp2k	398743	19	39	0	13	26	0	
mcp2k	398775	20	67	0	42	25	0	
mcp2k	398787	23	53	0	32	21	0	
mcp2k	398819	18	140	0	102	38	0	
mcp2k	398995	15	61	0	23	38	0	
mcp2k	399061	9	46	0	18	24	4	
mcp2k	399073	14	65	0	21	44	0	
mcp2k	399139	19	65	0	51	14	0	
mcp2k	399161	15	53	0	13	40	0	
mcp2k	399215	12	60	1	42	17	0	
mcp2k	399249	11	50	0	19	31	0	
mcp2k	399303	16	69	0	28	40	1	
mcp2k	399315	9	31	0	24	7	0	
mcp2k	399325	16	40	0	14	26	0	
mcp2k	399457	16	72	0	23	49	0	
mcp2k	399525	22	72	0	22	50	0	
mcp2k	399743	14	102	1	13	85	3	
mcp2k	399787	8	45	3	11	30	1	
mcp2k	399853	12	55	0	16	38	1	
mcp2k	399899	12	49	0	39	10	0	
mcp2k	399941	18	78	0	37	41	0	
mcp2k	399963	20	45	0	30	15	0	
mcp2k	400029	14	39	0	14	25	0	
mcp2k	400073	12	42	0	28	14	0	
mcp2k	400117	17	77	0	29	48	0	
mcp2k	400185	15	61	0	5	56	0	
mcp2k	400239	13	45	0	25	20	0	
mcp2k	400251	15	57	0	30	27	0	
mcp2k	400273	13	56	0	43	13	0	
mcp2k	400349	25	92	0	45	47	0	
mcp2k	400427	8	61	0	31	30	0	
mcp2k	400779	19	83	0	38	45	0	
mcp2k	401109	20	96	0	67	29	0	
mcp2k	401197	9	46	0	11	34	1	
mcp2k	401241	7	47	0	23	24	0	
mcp2k	401351	18	72	0	29	42	1	
mcp2k	401395	19	68	0	46	22	0	
mcp2k	401527	12	59	0	17	39	3	
mcp2k	401571	12	39	0	10	29	0	
mcp2k	401637	15	34	0	15	19	0	
mcp2k	401703	12	43	1	24	18	0	
mcp2k	401769	12	55	0	32	18	5	
mcp2k	402077	14	59	0	42	17	0	
mcp2k	402209	15	46	0	10	36	0	
mcp2k	402297	13	29	0	22	7	0	
mcp2k	402319	12	34	0	22	9	3	
mcp2k	402627	21	55	0	35	20	0	
mcp2k	402649	10	62	0	42	20	0	
mcp2k	402913	14	60	0	18	42	0	
mcp2k	403023	12	68	0	50	18	0	
mcp2k	403309	13	36	0	19	17	0	
mcp2k	403375	17	70	0	20	41	9	
mcp2k	403397	15	33	0	19	14	0	
mcp2k	403419	8	36	0	13	23	0	
mcp2k	403441	13	92	0	73	14	5	
mcp2k	403859	9	31	0	21	8	2	
mcp2k	404189	11	48	0	28	20	0	
mcp2k	404299	14	77	0	52	25	0	
mcp2k	404629	18	47	1	30	16	0	
mcp2k	404893	18	55	0	30	25	0	
mcp2k	405025	12	33	0	24	9	0	
mcp2k	405201	18	74	0	31	38	5	
mcp2k	405223	7	26	0	12	14	0	
mcp2k	405443	17	44	0	12	32	0	
mcp2k	405487	12	49	0	18	31	0	
mcp2k	405707	17	51	0	31	20	0	
mcp2k	405839	15	38	0	13	25	0	
mcp2k	405927	19	67	0	39	28	0	
mcp2k	405971	14	50	0	22	28	0	
mcp2k	406125	12	74	0	23	51	0	
mcp2k	406147	19	63	0	35	28	0	
mcp2k	406257	20	45	0	25	20	0	
mcp2k	406323	22	55	0	41	14	0	
mcp2k	406367	16	84	0	68	16	0	
mcp2k	406631	15	67	0	48	19	0	
mcp2k	407314	11	38	0	29	9	0	
mcp2k	407534	11	50	0	6	38	6	
mcp2k	407798	17	57	0	31	26	0	
mcp2k	407886	11	37	1	11	22	3	
mcp2k	408304	6	54	3	8	42	1	
mcp2k	408326	18	56	0	34	21	1	
mcp2k	408348	18	55	0	31	24	0	
mcp2k	408414	16	156	0	22	132	2	
mcp2k	408678	12	64	0	32	30	2	
mcp2k	409052	17	61	0	12	49	0	
mcp2k	409118	17	64	0	27	31	6	
mcp2k	409140	17	48	0	42	6	0	
mcp2k	409184	14	63	0	36	27	0	
mcp2k	409250	13	24	0	14	10	0	
mcp2k	409272	16	60	0	37	23	0	
mcp2k	409514	7	27	2	13	12	0	
mcp2k	409624	14	100	0	52	48	0	
mcp2k	409686	19	64	0	43	21	0	
mcp2k	409708	13	38	1	25	12	0	
mcp2k	409862	11	69	0	46	23	0	
mcp2k	409888	18	59	0	30	29	0	
mcp2k	409906	10	52	1	48	3	0	
mcp2k	410020	20	80	0	60	20	0	
mcp2k	410042	17	69	0	17	51	1	
mcp2k	410064	14	52	0	32	19	1	
mcp2k	410082	8	44	0	38	6	0	
mcp2k	410126	19	54	0	50	4	0	
mcp2k	410148	9	47	0	18	29	0	
mcp2k	410328	15	40	0	31	9	0	
mcp2k	410456	15	49	0	23	26	0	
mcp2k	410566	11	52	0	17	35	0	
mcp2k	410658	15	34	0	13	21	0	
mcp2k	410680	10	39	0	18	21	0	
mcp2k	410698	22	100	0	57	43	0	
mcp2k	410764	25	86	0	43	43	0	
mcp2k	410768	13	48	0	11	37	0	
mcp2k	411006	16	49	0	17	32	0	
mcp2k	411010	8	24	0	17	6	1	
mcp2k	411032	20	64	0	32	32	0	
mcp2k	411142	16	75	0	66	9	0	
mcp2k	411402	6	33	2	17	14	0	
mcp2k	411450	19	67	0	25	41	1	
mcp2k	411556	13	54	0	21	33	0	
mcp2k	411802	13	39	0	24	15	0	
mcp2k	411864	13	52	0	16	36	0	
mcp2k	411886	13	60	0	45	15	0	
mcp2k	411996	18	60	0	38	22	0	
mcp2k	412062	10	27	0	16	11	0	
mcp2k	412088	17	51	0	29	22	0	
mcp2k	412194	16	64	0	36	28	0	
mcp2k	412238	22	41	0	29	12	0	
mcp2k	412242	14	81	0	24	57	0	
mcp2k	412308	13	37	0	28	9	0	
mcp2k	412326	11	40	0	15	25	0	
mcp2k	412396	26	81	0	23	58	0	
mcp2k	412436	10	32	0	21	11	0	
mcp2k	412480	18	40	0	22	18	0	
mcp2k	412612	7	51	0	11	40	0	
mcp2k	412638	22	79	0	48	31	0	
mcp2k	412858	19	37	0	12	25	0	
mcp2k	413030	15	68	1	30	37	0	
mcp2k	413228	14	63	0	35	28	0	
mcp2k	413496	16	48	1	32	15	0	
mcp2k	413540	25	57	0	29	28	0	
mcp2k	413580	11	78	0	15	62	1	
mcp2k	413602	11	61	0	22	39	0	
mcp2k	413628	15	61	0	37	24	0	
mcp2k	413690	16	65	0	35	30	0	
mcp2k	413910	10	37	0	30	7	0	
mcp2k	413976	23	57	0	23	34	0	
mcp2k	414002	17	55	0	32	23	0	
mcp2k	414024	12	37	1	20	16	0	
mcp2k	414200	12	34	0	18	12	4	
mcp2k	414240	16	51	0	30	21	0	
mcp2k	414288	12	101	0	22	79	0	
mcp2k	414306	11	49	0	17	32	0	
mcp2k	414372	11	51	0	12	37	2	
mcp2k	414416	11	61	0	43	18	0	
mcp2k	414442	19	48	0	35	13	0	
mcp2k	414460	15	64	0	33	31	0	
mcp2k	414552	21	55	0	17	38	0	
mcp2k	414592	15	47	0	15	32	0	
mcp2k	414636	12	53	0	24	29	0	
mcp2k	414684	10	48	0	12	36	0	
mcp2k	414834	22	76	0	51	25	0	
mcp2k	415054	12	41	0	23	18	0	
mcp2k	415186	14	94	0	57	37	0	
mcp2k	415212	12	51	0	10	41	0	
mcp2k	415256	12	41	0	29	12	0	
mcp2k	415278	14	112	0	30	82	0	
mcp2k	415564	18	52	0	32	20	0	
mcp2k	415890	11	41	1	24	13	3	
mcp2k	415912	15	53	0	23	30	0	
mcp2k	415956	16	65	1	30	32	2	
mcp2k	416418	13	39	0	34	5	0	
mcp2k	417100	21	61	0	46	15	0	
mcp2k	417298	15	75	0	38	37	0	
mcp2k	417496	15	45	0	21	23	1	
mcp2k	417584	16	57	0	35	22	0	
mcp2k	417782	14	49	0	20	29	0	
mcp2k	473358	17	80	0	45	35	0	
mcp2k	473446	15	31	0	16	14	1	
mcp2k	473644	18	38	0	25	13	0	
mcp2k	473776	14	83	0	53	30	0	
mcp2k	473886	24	92	0	41	51	0	
mcp2k	473952	25	78	0	50	28	0	
mcp2k	474260	18	32	0	25	7	0	
mcp2k	474370	9	35	0	25	10	0	
mcp2k	474568	19	38	0	10	28	0	
mcp2k	474612	10	43	0	14	29	0	
mcp2k	474678	15	67	0	29	38	0	
mcp2k	474700	17	40	0	22	18	0	
mcp2k	474722	12	39	0	13	26	0	
mcp2k	474832	6	23	0	14	9	0	
mcp2k	475096	24	78	0	49	29	0	
mcp2k	475140	13	69	0	52	17	0	
mcp2k	475250	9	33	0	27	6	0	
mcp2k	475712	15	55	0	34	21	0	
mcp2k	475756	9	28	2	13	13	0	
mcp2k	475778	13	47	1	26	19	1	
mcp2k	475932	18	60	0	43	17	0	
mcp2k	476262	8	54	0	38	16	0	
mcp2k	476284	13	43	0	26	17	0	
mcp2k	476416	13	39	0	23	16	0	
mcp2k	476460	12	35	0	16	19	0	
mcp2k	476724	15	49	0	40	9	0	
mcp2k	476900	13	27	1	12	14	0	
mcp2k	476966	14	50	0	30	20	0	
mcp2k	477098	11	39	0	27	12	0	
mcp2k	477142	17	60	0	13	47	0	
mcp2k	477868	10	35	0	27	8	0	
mcp2k	478088	23	95	0	83	12	0	
mcp2k	478220	15	57	0	31	26	0	
mcp2k	478374	13	41	0	14	27	0	
mcp2k	478594	10	47	0	16	31	0	
mcp2k	478638	7	22	0	4	16	2	
mcp2k	478880	14	62	0	19	43	0	
mcp2k	478902	18	40	0	31	9	0	
mcp2k	479166	16	56	0	22	34	0	
mcp2k	479188	11	32	0	21	11	0	
mcp2k	479650	11	75	0	12	63	0	
mcp2k	480002	22	87	0	25	62	0	
mcp2k	480068	15	119	0	36	80	3	
mcp2k	480112	16	28	0	21	7	0	
mcp2k	480222	19	66	0	27	39	0	
mcp2k	480728	12	43	0	33	10	0	
mcp2k	480772	11	43	0	35	8	0	
mcp2k	480970	9	21	0	16	5	0	
mcp2k	481014	13	51	0	31	20	0	
mcp2k	481036	18	58	0	41	17	0	
mcp2k	493417	14	47	1	30	16	0	
mcp2k	493439	20	73	0	23	50	0	
mcp2k	493615	12	33	0	27	6	0	
mcp2k	493659	15	79	0	38	41	0	
mcp2k	493681	18	51	0	29	22	0	
mcp2k	493835	17	95	0	19	73	3	
mcp2k	494297	8	30	0	20	10	0	
mcp2k	494605	14	46	0	15	31	0	
mcp2k	494649	17	53	0	24	29	0	
mcp2k	494803	17	65	0	48	16	1	
mcp2k	494847	7	48	0	1	43	4	
mcp2k	495199	19	37	0	24	13	0	
mcp2k	495551	17	87	0	67	20	0	
mcp2k	495859	14	48	0	27	21	0	
mcp2k	495881	15	67	0	42	25	0	
mcp2k	497311	7	48	0	25	20	3	
mcp2k	497355	6	33	0	10	22	1	
mcp2k	497399	22	106	0	49	55	2	
mcp2k	497553	12	54	0	33	21	0	
mcp2k	497575	9	38	0	21	17	0	
mcp2k	497883	9	53	0	8	45	0	
mcp2k	498543	12	56	0	44	12	0	
mcp2k	498609	7	14	0	0	14	0	
mcp2k	498675	15	70	0	35	35	0	
mcp2k	498851	9	42	0	16	26	0	
mcp2k	499115	18	73	0	18	50	5	
mcp2k	499423	10	57	0	53	4	0	
mcp2k	499511	20	60	1	22	37	0	
mcp2k	499577	10	96	0	10	86	0	
mcp2k	500039	17	46	0	37	7	2	
mcp2k	500083	23	50	0	26	24	0	
mcp2k	500149	16	45	0	22	23	0	
mcp2k	500391	17	96	0	57	39	0	
mcp2k	500567	21	48	0	24	24	0	
mcp2k	500589	11	45	0	9	36	0	
mcp2k	500655	13	38	0	8	30	0	
mcp2k	500677	9	40	0	22	16	2	
mcp2k	501007	17	42	0	23	19	0	
mcp2k	501315	10	39	0	25	12	2	
mcp2k	501711	11	69	0	18	51	0	
mcp2k	502019	11	44	0	33	11	0	
mcp2k	502085	16	40	0	27	13	0	
mcp2k	502261	19	53	0	49	4	0	
mcp2k	502283	18	37	0	31	6	0	
mcp2k	502525	22	54	0	30	24	0	
mcp2k	502701	6	18	0	13	5	0	
mcp2k	502833	10	27	0	13	14	0	
mcp2k	502877	10	59	0	50	9	0	
mcp2k	502921	13	83	0	32	42	9	
mcp2k	502965	10	56	0	12	44	0	
ncpi0	18625	13	130	0	37	93	0	
ncpi0	21073	12	69	0	50	19	0	
ncpi0	37112	12	85	0	47	34	4	
ncpi0	56982	12	93	0	70	20	3	
ncpi0	71372	16	140	0	125	15	0	
ncpi0	84229	12	71	0	18	53	0	
ncpi0	105946	11	60	0	55	5	0	
ncpi0	114446	19	67	0	38	29	0	
ncpi0	142421	15	112	0	40	72	0	
ncpi0	180801	19	115	1	64	50	0	
ncpi0	259542	16	136	0	25	111	0	
ncpi0	285567	10	123	0	53	70	0	
ncpi0	314838	15	121	0	70	51	0	
ncpi0	359980	17	81	0	20	61	0	
ncpi0	399860	19	78	0	43	35	0	
ncpi0	463565	15	117	0	31	86	0	
ncpi0	506114	13	99	0	26	73	0	
ncpi0	506746	18	79	0	15	64	0	
ncpi0	521075	13	96	0	68	26	2	
nuecc48	388	15	100	0	69	31	0	
nuecc48	10550	10	65	0	22	43	0	
nuecc48	30504	6	71	1	15	55	0	
nuecc48	38856	12	71	0	42	29	0	
nuecc48	42280	13	106	0	19	85	2	
nuecc48	46363	14	89	0	68	21	0	
nuecc48	52672	13	87	0	79	8	0	
nuecc48	54095	13	99	0	26	73	0	
nuecc48	69314	16	73	0	52	21	0	
nuecc48	74544	11	55	0	19	35	1	
nuecc48	81597	13	122	0	63	59	0	
nuecc48	90055	16	151	0	81	70	0	
nuecc48	111412	19	75	0	32	43	0	
nuecc48	116962	14	72	0	47	24	1	
nuecc48	122660	11	64	0	59	4	1	
nuecc48	131357	16	112	1	63	46	2	
nuecc48	137238	20	146	0	47	99	0	
nuecc48	138009	19	69	0	49	17	3	
nuecc48	163543	15	74	0	65	9	0	
nuecc48	168596	13	132	0	89	43	0	
nuecc48	172230	17	69	0	45	22	2	
nuecc48	174637	10	49	1	37	10	1	
nuecc48	196649	10	68	0	55	13	0	
nuecc48	214469	15	108	0	70	38	0	
nuecc48	219295	19	91	0	40	51	0	
nuecc48	234638	11	95	0	12	83	0	
nuecc48	235435	19	42	0	32	10	0	
nuecc48	239794	17	106	0	99	7	0	
nuecc48	246579	15	86	0	70	16	0	
nuecc48	256587	15	135	0	105	30	0	
nuecc48	267597	10	107	0	96	11	0	
nuecc48	268067	12	70	0	35	33	2	
nuecc48	268784	21	79	0	14	65	0	
nuecc48	269774	12	109	0	14	95	0	
nuecc48	271851	17	142	0	91	50	1	
nuecc48	342199	15	74	0	46	28	0	
nuecc48	350186	19	120	0	66	54	0	
nuecc48	360535	20	102	0	74	28	0	
nuecc48	389538	10	80	0	51	29	0	
nuecc48	400474	12	110	0	32	78	0	
nuecc48	422851	11	85	0	71	14	0	
nuecc48	423981	17	96	0	29	64	3	
nuecc48	433451	18	132	0	117	15	0	
nuecc48	437699	12	120	0	21	99	0	
nuecc48	444187	18	79	0	45	34	0	
nuecc48	447477	16	78	0	21	57	0	
nuecc48	469665	11	71	0	19	51	1	
nuecc48	489330	13	56	0	31	25	0	
