sample	event	kind	gid	npts	Q	Qfrac	ext	rms	dvtx	dheld	cx	cy	cz	cluster	cl_class	cl_npts	cl_gid	dcand	n_cand_pts	Qcand	f_absorbed	dfit	dfit_max	dfit_p90	f_far12
mcp2k	390216	UNHELD	14	12	30489.7	0.0008	5.4	0.13	84.8	3.1	67.4	10.5	352.6	-1	OWN	0	0	0.0	5527	37734409.1	1.0	3.1	5.6	5.5	0.0
mcp2k	390391	UNHELD	0	59	279516.8	0.0225	5.0	1.83	26.5	6.5	-141.2	85.6	472.8	-1	OWN	0	0	0.0	1493	12442611.5	1.0	6.5	14.1	13.1	0.22
mcp2k	390391	UNHELD	1	169	740720.4	0.0595	6.8	2.72	7.1	3.0	-140.3	89.8	457.5	-1	OWN	0	0	0.0	1493	12442611.5	1.0	3.0	15.0	12.0	0.101
mcp2k	390391	UNHELD	2	9	43256.0	0.0035	1.6	0.38	4.4	3.1	-139.9	96.9	446.4	-1	OWN	0	0	0.0	1493	12442611.5	1.0	3.1	4.2	4.1	0.0
mcp2k	390391	UNHELD	3	40	192205.0	0.0154	3.6	0.62	6.7	3.0	-139.4	86.1	445.4	-1	OWN	0	0	0.0	1493	12442611.5	1.0	3.0	5.0	4.7	0.0
mcp2k	390391	NEARBY	-1	3	20316.6	0.0016	0.6	0.13	68.4	nan	-144.4	60.0	500.7	3	COMPANION	3	2	0.3	1493	12442611.5					
mcp2k	390391	NEARBY	-1	1	3734.9	0.0003	0.0	0.0	8.2	nan	-142.2	96.3	433.8	26	COMPANION	1	2	1.4	1493	12442611.5					
mcp2k	390634	UNHELD	0	7	54533.0	0.0032	3.5	0.23	122.6	3.2	-86.0	-107.2	297.2	-1	OWN	0	0	0.0	2103	16911691.7	1.0	3.2	3.7	3.5	0.0
mcp2k	390743	NEARBY	-1	1588	10084754.7	0.9297	105.8	0.85	34.3	nan	0.8	-100.0	29.4	19	UNMATCHED	1588	1000003	1.8	1061	10847173.7					
mcp2k	390810	NEARBY	-1	18	61774.2	0.0329	2.0	0.69	26.0	nan	-201.8	-137.3	256.2	3	COMPANION	18	3	0.4	354	1880131.9					
mcp2k	390942	UNHELD	0	30	388303.0	0.0553	1.8	0.61	5.1	3.0	-122.5	-2.6	284.1	-1	OWN	0	0	0.0	595	7018259.0	1.0	3.0	4.2	4.1	0.0
mcp2k	391063	NEARBY	-1	9	55531.9	0.0268	0.7	0.25	416.2	nan	-201.9	3.2	456.1	1	OTHER	9	21	0.3	183	2072460.2					
mcp2k	391415	UNHELD	0	51	239356.9	0.0056	10.1	0.44	3.6	3.0	184.1	69.1	444.7	-1	OWN	0	0	0.0	1800	43107706.8	1.0	3.0	4.8	3.9	0.0
mcp2k	391415	UNHELD	1	168	2807404.5	0.0651	17.0	0.57	32.5	3.0	181.3	109.3	435.9	-1	OWN	0	0	0.0	1800	43107706.8	1.0	3.0	5.3	4.5	0.0
mcp2k	391415	UNHELD	2	48	860681.9	0.02	5.1	0.52	62.1	3.0	181.0	127.6	441.2	-1	OWN	0	0	0.0	1800	43107706.8	1.0	3.0	4.8	4.5	0.0
mcp2k	391513	NEARBY	-1	5548	45023637.5	1.7931	245.7	3.0	373.0	nan	-22.3	3.6	390.5	17	OTHER	5548	4	0.3	4618	25109804.6					
mcp2k	391843	NEARBY	-1	5	14983.0	0.0051	1.0	0.36	29.5	nan	201.7	-22.7	89.9	3	UNMATCHED	5	1000000	0.3	420	2913023.0					
mcp2k	391899	UNHELD	1	45	919808.0	0.0251	4.0	0.87	25.6	3.0	-187.7	170.1	345.0	-1	OWN	0	0	0.0	4104	36614839.3	1.0	3.0	5.9	5.1	0.0
mcp2k	391899	UNHELD	3	211	1286797.0	0.0351	22.3	1.03	13.5	3.0	-184.2	127.4	373.2	-1	OWN	0	0	0.0	4104	36614839.3	1.0	3.0	7.9	5.5	0.0
mcp2k	391899	UNHELD	4	166	1178997.0	0.0322	8.9	1.02	4.8	3.0	-182.5	133.4	350.1	-1	OWN	0	0	0.0	4104	36614839.3	1.0	3.0	6.3	5.5	0.0
mcp2k	392009	NEARBY	-1	3508	26435581.8	1.0347	176.4	5.83	320.8	nan	-12.1	108.0	457.7	14	UNMATCHED	3508	1000001	0.3	4159	25548755.5					
mcp2k	392009	NEARBY	-1	12	37419.1	0.0015	0.7	0.28	364.7	nan	-82.0	87.9	433.8	59	UNMATCHED	12	1000001	1.1	4159	25548755.5					
mcp2k	392174	NEARBY	-1	8	35909.0	0.0101	1.3	0.21	33.8	nan	-201.6	67.0	42.6	2	COMPANION	8	1	0.3	381	3551893.5					
mcp2k	392262	UNHELD	0	126	613195.3	0.1265	19.8	0.57	5.6	3.0	-57.3	-37.1	480.5	-1	OWN	0	0	0.0	997	4847856.4	1.0	3.0	5.2	4.9	0.0
mcp2k	392262	UNHELD	1	23	130912.0	0.027	9.8	0.23	21.6	3.0	-56.9	-26.5	485.9	-1	OWN	0	0	0.0	997	4847856.4	1.0	3.0	3.7	3.6	0.0
mcp2k	392262	NEARBY	-1	1	748.7	0.0002	0.0	0.0	41.7	nan	-57.2	-26.3	500.4	5	COMPANION	1	9	0.4	997	4847856.4					
mcp2k	392327	UNHELD	4	5	28035.0	0.0012	1.5	0.15	107.2	3.1	155.2	-41.8	138.6	-1	OWN	0	0	0.0	2255	24182852.9	1.0	3.1	3.6	3.5	0.0
mcp2k	392327	UNHELD	5	10	99822.1	0.0041	0.7	0.19	96.8	3.1	155.6	-31.4	133.7	-1	OWN	0	0	0.0	2255	24182852.9	1.0	3.1	3.6	3.5	0.0
mcp2k	392417	UNHELD	0	59	537000.0	0.028	7.7	0.74	7.4	3.0	-53.4	-136.9	459.8	-1	OWN	0	0	0.0	3181	19179135.5	1.0	3.0	5.3	4.7	0.0
mcp2k	392417	UNHELD	1	12	73804.0	0.0038	2.4	0.79	26.0	3.0	-53.4	-138.8	473.7	-1	OWN	0	0	0.0	3181	19179135.5	1.0	3.0	4.0	4.0	0.0
mcp2k	392417	UNHELD	2	214	1539981.4	0.0803	14.2	3.01	5.0	3.0	-53.0	-125.4	463.8	-1	OWN	0	0	0.0	3181	19179135.5	0.827	3.0	8.7	7.1	0.0
mcp2k	392417	UNHELD	3	57	699507.0	0.0365	9.2	1.36	31.2	3.0	-52.7	-140.4	484.8	-1	OWN	0	0	0.0	3181	19179135.5	1.0	3.0	6.9	5.8	0.0
mcp2k	392417	UNHELD	5	82	841678.0	0.0439	9.5	1.25	30.3	3.0	-52.5	-130.8	485.1	-1	OWN	0	0	0.0	3181	19179135.5	1.0	3.0	8.1	6.8	0.0
mcp2k	392417	UNHELD	6	205	736119.3	0.0384	12.1	1.35	28.0	3.0	-46.0	-114.7	485.5	-1	OWN	0	0	0.0	3181	19179135.5	1.0	3.0	8.8	7.1	0.0
mcp2k	392417	UNHELD	8	70	238402.7	0.0124	7.8	0.94	22.6	3.0	-46.1	-127.4	474.9	-1	OWN	0	0	0.0	3181	19179135.5	1.0	3.0	6.9	5.9	0.0
mcp2k	392417	NEARBY	-1	16	63262.1	0.0033	2.6	0.3	103.8	nan	-131.6	-84.9	500.7	12	COMPANION	16	6	0.3	3181	19179135.5					
mcp2k	392527	UNHELD	0	8	22905.5	0.002	2.7	0.43	3.9	3.1	94.0	-57.2	459.4	-1	OWN	0	0	0.0	1258	11597170.7	1.0	3.1	3.7	3.7	0.0
mcp2k	392527	NEARBY	-1	4	44346.8	0.0038	0.6	0.15	9.1	nan	95.3	-62.7	462.5	54	UNMATCHED	4	1000009	1.5	1258	11597170.7					
mcp2k	392669	UNHELD	0	31	213502.8	0.0148	1.8	0.57	30.0	3.0	-173.4	-29.1	460.9	-1	OWN	0	0	0.0	1677	14430634.3	1.0	3.0	5.2	4.6	0.0
mcp2k	392669	NEARBY	-1	2	7975.0	0.0006	0.0	0.0	83.7	nan	-201.7	-56.8	496.8	4	COMPANION	2	0	0.4	1677	14430634.3					
mcp2k	392669	NEARBY	-1	17	84641.2	0.0059	1.5	0.35	82.4	nan	-200.4	-53.9	498.7	35	COMPANION	17	0	2.6	1677	14430634.3					
mcp2k	392693	UNHELD	7	185	944666.4	0.0262	20.7	2.32	145.2	3.0	162.3	-166.2	274.1	-1	OWN	0	0	0.0	7251	36091085.5	1.0	3.0	17.9	14.8	0.265
mcp2k	392693	UNHELD	8	129	540684.1	0.015	9.7	1.86	148.6	3.0	162.6	-151.9	272.3	-1	OWN	0	0	0.0	7251	36091085.5	1.0	3.0	10.8	9.1	0.0
mcp2k	392693	UNHELD	9	1501	6437751.7	0.1784	40.4	5.82	168.3	3.0	161.8	-151.1	320.0	-1	OWN	0	0	0.0	7251	36091085.5	1.0	3.0	27.6	21.4	0.488
mcp2k	392693	UNHELD	10	1505	7029455.1	0.1948	41.8	5.76	179.7	3.0	161.7	-179.2	333.9	-1	OWN	0	0	0.0	7251	36091085.5	1.0	3.0	27.9	20.4	0.491
mcp2k	392693	UNHELD	11	31	188065.0	0.0052	4.6	1.59	173.3	3.0	162.2	-165.8	285.9	-1	OWN	0	0	0.0	7251	36091085.5	1.0	3.0	10.2	9.2	0.0
mcp2k	392693	UNHELD	23	38	311889.2	0.0086	4.6	0.53	261.8	3.0	161.2	-179.6	376.6	-1	OWN	0	0	0.0	7251	36091085.5	1.0	3.0	5.0	4.4	0.0
mcp2k	392693	UNHELD	24	15	80057.0	0.0022	4.2	0.48	256.6	3.0	161.5	-170.6	370.8	-1	OWN	0	0	0.0	7251	36091085.5	1.0	3.0	4.6	4.3	0.0
mcp2k	392900	UNHELD	0	51	354584.2	0.03	11.7	0.53	4.9	3.0	102.6	-173.5	156.0	-1	OWN	0	0	0.0	808	11800676.0	1.0	3.0	4.7	4.4	0.0
mcp2k	392900	UNHELD	2	42	455783.0	0.0386	8.1	0.59	4.4	3.0	101.7	-170.3	147.8	-1	OWN	0	0	0.0	808	11800676.0	1.0	3.0	5.3	4.3	0.0
mcp2k	392901	UNHELD	1	11	56236.5	0.0113	2.3	0.25	15.9	3.0	-12.0	178.9	56.6	-1	OWN	0	0	0.0	653	4957161.1	1.0	3.0	4.8	4.6	0.0
mcp2k	392901	NEARBY	-1	29895	223217034.7	45.0292	240.8	23.84	193.0	nan	-7.7	2.8	239.0	14	COMPANION	29895	6	3.1	653	4957161.1					
mcp2k	393089	NEARBY	-1	65	462732.1	0.1327	4.0	0.47	91.6	nan	-202.5	104.0	433.5	6	COMPANION	65	8	0.3	394	3486007.1					
mcp2k	393089	NEARBY	-1	6	28823.5	0.0083	0.5	0.2	14.5	nan	-133.8	108.5	500.6	9	COMPANION	6	8	0.3	394	3486007.1					
mcp2k	393119	UNHELD	1	27	177630.0	0.0077	5.0	0.42	11.4	3.0	-89.4	120.9	350.6	-1	OWN	0	0	0.0	3819	23024616.4	1.0	3.0	4.6	4.2	0.0
mcp2k	393119	UNHELD	6	8	44951.0	0.002	2.8	0.2	151.8	3.0	-73.4	81.5	481.6	-1	OWN	0	0	0.0	3819	23024616.4	1.0	3.0	3.5	3.5	0.0
mcp2k	393133	NEARBY	-1	4	35813.4	0.0113	0.3	0.16	294.3	nan	-201.9	46.2	202.0	1	OTHER	4	12	0.3	462	3166001.5					
mcp2k	393133	NEARBY	-1	1	599.0	0.0002	0.0	0.0	3.5	nan	1.3	199.9	350.4	11	UNMATCHED	1	1000005	0.3	462	3166001.5					
mcp2k	393485	NEARBY	-1	5	6589.9	0.0006	0.5	0.2	114.9	nan	-172.3	-80.6	500.7	3	COMPANION	5	2	0.3	1374	10327502.2					
mcp2k	393505	UNHELD	0	259	1381014.1	0.0412	15.1	1.13	47.4	3.0	154.9	2.6	384.7	-1	OWN	0	0	0.0	5435	33521507.6	1.0	3.0	9.4	7.5	0.0
mcp2k	393505	UNHELD	1	50	422231.0	0.0126	7.8	0.33	3.4	3.0	159.6	-17.5	333.7	-1	OWN	0	0	0.0	5435	33521507.6	1.0	3.0	4.1	3.8	0.0
mcp2k	393505	UNHELD	2	212	1311168.0	0.0391	14.0	0.94	92.2	3.0	155.2	31.3	423.0	-1	OWN	0	0	0.0	5435	33521507.6	1.0	3.0	9.4	7.7	0.0
mcp2k	393538	UNHELD	0	171	1110004.0	0.0365	16.7	1.63	241.3	3.0	-200.7	35.8	464.3	-1	OWN	0	0	0.0	4747	30391459.9	1.0	3.0	8.2	6.4	0.0
mcp2k	393538	UNHELD	1	18	118049.5	0.0039	3.4	0.66	276.4	3.0	-201.1	38.0	482.4	-1	OWN	0	0	0.0	4747	30391459.9	1.0	3.0	4.4	4.2	0.0
mcp2k	393538	UNHELD	2	305	1822488.0	0.06	22.8	1.39	223.1	3.0	-200.5	22.9	454.5	-1	OWN	0	0	0.0	4747	30391459.9	1.0	3.0	8.8	6.9	0.0
mcp2k	393538	NEARBY	-1	347	2097305.6	0.069	12.9	3.28	262.0	nan	-201.6	37.7	484.5	3	COMPANION	347	0	0.3	4747	30391459.9					
mcp2k	393727	NEARBY	-1	22	111247.6	0.0143	2.5	0.5	136.8	nan	201.6	34.4	124.0	15	UNMATCHED	22	1000000	0.4	1169	7792580.8					
mcp2k	393758	NEARBY	-1	11	53872.2	0.0167	1.3	0.29	51.4	nan	-201.8	-81.2	180.4	4	COMPANION	11	5	0.3	479	3229250.0					
mcp2k	393791	UNHELD	0	14	363109.0	0.0264	0.9	0.51	4.0	3.0	-33.5	135.5	237.4	-1	OWN	0	0	0.0	2131	13777918.0	1.0	3.0	4.1	4.0	0.0
mcp2k	393791	UNHELD	1	5	35769.2	0.0026	0.5	0.15	12.6	3.1	-32.7	143.9	251.3	-1	OWN	0	0	0.0	2131	13777918.0	1.0	3.1	3.4	3.4	0.0
mcp2k	393835	UNHELD	4	324	1898753.4	0.0761	28.5	1.18	65.6	3.0	-25.4	-76.3	387.3	-1	OWN	0	0	0.0	4617	24951555.5	1.0	3.0	7.9	6.1	0.0
mcp2k	393835	UNHELD	6	61	294985.0	0.0118	13.0	0.53	101.2	3.0	-26.7	-71.3	402.8	-1	OWN	0	0	0.0	4617	24951555.5	1.0	3.0	5.0	4.5	0.0
mcp2k	393835	UNHELD	7	266	1258883.6	0.0505	14.4	1.4	65.8	3.0	-25.0	-63.9	374.2	-1	OWN	0	0	0.0	4617	24951555.5	1.0	3.0	9.2	7.1	0.0
mcp2k	393835	UNHELD	8	5	33211.0	0.0013	2.4	0.35	59.0	3.3	-24.1	-60.4	354.5	-1	OWN	0	0	0.0	4617	24951555.5	1.0	3.3	4.3	4.1	0.0
mcp2k	393835	UNHELD	12	10	26361.0	0.0011	3.6	0.27	42.0	3.1	-22.8	-57.6	339.6	-1	OWN	0	0	0.0	4617	24951555.5	1.0	3.1	3.9	3.7	0.0
mcp2k	393835	UNHELD	13	14	96594.0	0.0039	3.7	0.27	47.0	3.0	-22.9	-65.3	343.2	-1	OWN	0	0	0.0	4617	24951555.5	1.0	3.0	4.5	4.2	0.0
mcp2k	393835	UNHELD	14	64	461828.7	0.0185	9.8	0.61	20.4	3.0	-21.3	-54.7	326.8	-1	OWN	0	0	0.0	4617	24951555.5	1.0	3.0	4.9	4.6	0.0
mcp2k	393835	UNHELD	15	5	55393.0	0.0022	2.0	0.12	40.3	3.0	-21.7	-63.6	334.6	-1	OWN	0	0	0.0	4617	24951555.5	1.0	3.0	3.7	3.6	0.0
mcp2k	393835	UNHELD	16	17	89995.0	0.0036	3.5	0.49	26.9	3.0	-20.7	-61.5	323.6	-1	OWN	0	0	0.0	4617	24951555.5	1.0	3.0	4.8	4.5	0.0
mcp2k	393835	UNHELD	19	25	141826.0	0.0057	9.0	0.41	3.8	3.1	-19.5	-49.9	303.4	-1	OWN	0	0	0.0	4617	24951555.5	1.0	3.1	4.6	4.2	0.0
mcp2k	393835	UNHELD	21	6	38751.0	0.0016	4.5	0.33	10.1	3.1	-19.4	-57.9	306.3	-1	OWN	0	0	0.0	4617	24951555.5	1.0	3.1	4.0	3.8	0.0
mcp2k	393835	UNHELD	22	8	139382.7	0.0056	0.8	0.33	3.0	3.0	-16.2	-48.7	296.5	-1	OWN	0	0	0.0	4617	24951555.5	1.0	3.0	3.5	3.5	0.0
mcp2k	394167	NEARBY	-1	2	4405.2	0.0003	0.0	0.0	525.3	nan	-201.4	-169.0	388.9	17	UNMATCHED	2	1000003	0.3	1808	13587994.5					
mcp2k	394167	NEARBY	-1	18	120163.4	0.0088	1.1	0.37	48.3	nan	124.9	-61.4	53.4	44	UNMATCHED	18	1000003	0.8	1808	13587994.5					
mcp2k	394363	NEARBY	-1	2	2259.7	0.0003	0.0	0.0	86.9	nan	-110.8	-125.1	500.5	8	COMPANION	2	9	0.0	1335	7084079.8					
mcp2k	394396	NEARBY	-1	6	23662.8	0.0028	0.7	0.2	122.9	nan	-0.1	14.8	467.9	4	COMPANION	6	6	0.3	1683	8428069.0					
mcp2k	394407	UNHELD	0	536	2203431.2	0.04	38.2	2.02	286.1	3.0	24.0	-92.5	53.6	-1	OWN	0	0	0.0	8152	55128005.9	1.0	3.0	11.4	8.3	0.0
mcp2k	394407	UNHELD	1	526	2406717.2	0.0437	36.6	1.92	298.5	3.0	23.8	-105.1	46.9	-1	OWN	0	0	0.0	8152	55128005.9	1.0	3.0	11.5	8.4	0.0
mcp2k	394407	UNHELD	6	105	466098.2	0.0085	6.7	1.14	287.6	3.0	18.2	-80.9	125.8	-1	OWN	0	0	0.0	8152	55128005.9	1.0	3.0	8.0	6.2	0.0
mcp2k	394407	UNHELD	7	64	223673.2	0.0041	5.4	0.95	297.5	3.0	19.1	-90.4	121.6	-1	OWN	0	0	0.0	8152	55128005.9	1.0	3.0	6.7	5.7	0.0
mcp2k	394407	UNHELD	14	6	39208.0	0.0007	3.0	0.26	306.3	3.1	12.6	-82.3	172.4	-1	OWN	0	0	0.0	8152	55128005.9	1.0	3.1	3.9	3.7	0.0
mcp2k	394407	NEARBY	-1	1	1219.0	0.0	0.0	0.0	0.6	nan	0.5	199.9	52.8	7	UNMATCHED	1	1000004	0.3	8152	55128005.9					
mcp2k	394605	UNHELD	0	46	400639.6	0.0312	3.4	0.9	3.7	3.0	27.1	-74.8	370.6	-1	OWN	0	0	0.0	1131	12846396.5	1.0	3.0	6.0	5.3	0.0
mcp2k	394717	UNHELD	0	70	615388.0	0.0219	6.2	0.64	8.4	3.0	-110.9	-41.8	318.8	-1	OWN	0	0	0.0	1968	28069082.4	1.0	3.0	5.5	4.7	0.0
mcp2k	395033	NEARBY	-1	9	83655.6	0.0148	0.4	0.23	15.8	nan	201.7	38.1	158.7	9	UNMATCHED	9	1000005	0.3	509	5635593.2					
mcp2k	395079	UNHELD	0	10	38841.7	0.0007	3.3	0.34	53.4	20.3	37.0	-76.6	379.0	-1	OWN	0	0	0.0	7711	56804294.4	1.0	20.3	20.9	20.8	1.0
mcp2k	395079	UNHELD	2	418	2789065.3	0.0491	22.9	2.14	3.2	3.0	38.3	-38.9	376.8	-1	OWN	0	0	0.0	7711	56804294.4	1.0	3.0	13.0	8.5	0.012
mcp2k	395079	UNHELD	3	2899	23295697.0	0.4101	106.8	6.51	6.1	3.0	37.3	-112.8	439.3	-1	OWN	0	0	0.0	7711	56804294.4	1.0	3.0	36.1	21.8	0.409
mcp2k	395079	UNHELD	4	327	1612218.7	0.0284	17.4	3.08	166.2	3.0	37.4	-181.8	458.2	-1	OWN	0	0	0.0	7711	56804294.4	1.0	3.0	18.4	12.7	0.119
mcp2k	395079	UNHELD	5	681	4854782.4	0.0855	17.7	5.84	126.2	3.0	37.6	-159.8	438.0	-1	OWN	0	0	0.0	7711	56804294.4	1.0	3.0	27.4	21.7	0.535
mcp2k	395079	UNHELD	9	5	31363.0	0.0006	2.7	0.66	147.9	7.2	37.6	-146.0	454.5	-1	OWN	0	0	0.0	7711	56804294.4	1.0	7.2	9.3	8.8	0.0
mcp2k	395079	UNHELD	15	5	38413.0	0.0007	2.5	0.63	141.6	11.8	37.5	-137.1	455.2	-1	OWN	0	0	0.0	7711	56804294.4	1.0	11.8	15.1	14.6	0.8
mcp2k	395079	UNHELD	16	795	6649956.2	0.1171	26.5	4.97	55.1	3.0	36.8	-95.7	404.1	-1	OWN	0	0	0.0	7711	56804294.4	1.0	3.0	33.3	16.9	0.301
mcp2k	395079	UNHELD	17	5	30947.0	0.0005	3.3	0.66	119.2	5.1	37.3	-130.0	427.5	-1	OWN	0	0	0.0	7711	56804294.4	1.0	5.1	6.7	6.3	0.0
mcp2k	395079	UNHELD	19	13	104470.0	0.0018	4.9	0.49	132.0	13.8	37.2	-145.8	426.8	-1	OWN	0	0	0.0	7711	56804294.4	1.0	13.8	15.9	15.6	1.0
mcp2k	395079	UNHELD	30	70	461849.0	0.0081	4.4	1.92	115.0	11.9	36.9	-133.1	417.2	-1	OWN	0	0	0.0	7711	56804294.4	1.0	11.9	20.9	19.2	0.986
mcp2k	395079	UNHELD	33	8	34966.0	0.0006	4.0	0.46	115.1	9.9	37.2	-114.8	441.7	-1	OWN	0	0	0.0	7711	56804294.4	1.0	9.9	15.2	14.5	0.75
mcp2k	395079	UNHELD	35	8	25936.0	0.0005	4.0	0.44	117.8	11.5	37.2	-116.3	444.2	-1	OWN	0	0	0.0	7711	56804294.4	1.0	11.5	16.9	16.2	0.875
mcp2k	395079	UNHELD	38	8	50616.0	0.0009	4.0	0.47	120.4	13.3	37.2	-117.7	446.8	-1	OWN	0	0	0.0	7711	56804294.4	1.0	13.3	18.6	17.9	1.0
mcp2k	395079	UNHELD	42	8	75391.0	0.0013	4.0	0.56	123.0	15.2	37.2	-119.2	449.3	-1	OWN	0	0	0.0	7711	56804294.4	1.0	15.2	20.3	19.6	1.0
mcp2k	395079	UNHELD	51	12	39088.0	0.0007	5.8	0.48	132.5	17.9	37.2	-148.0	423.5	-1	OWN	0	0	0.0	7711	56804294.4	1.0	17.9	19.3	19.2	1.0
mcp2k	395079	UNHELD	52	10	18319.0	0.0003	4.9	0.54	133.3	21.6	37.1	-149.9	419.9	-1	OWN	0	0	0.0	7711	56804294.4	1.0	21.6	23.4	23.2	1.0
mcp2k	395079	UNHELD	63	6	43545.0	0.0008	2.5	0.59	47.2	3.0	37.0	-65.6	393.4	-1	OWN	0	0	0.0	7711	56804294.4	1.0	3.0	4.9	4.6	0.0
mcp2k	395209	UNHELD	0	119	751175.0	0.0126	5.4	1.06	30.1	3.7	-168.7	166.2	121.8	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.7	13.5	12.3	0.176
mcp2k	395209	UNHELD	1	64	613724.6	0.0103	4.3	0.83	5.5	3.1	-172.9	186.1	99.2	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.1	4.8	4.5	0.0
mcp2k	395209	UNHELD	2	130	985949.0	0.0165	7.8	1.12	4.8	3.0	-172.1	176.3	102.9	-1	OWN	0	0	0.0	9950	59757343.6	0.938	3.0	7.5	6.3	0.0
mcp2k	395209	UNHELD	5	44	275507.0	0.0046	5.9	0.62	38.2	3.1	-169.1	169.7	132.8	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.1	5.8	5.0	0.0
mcp2k	395209	UNHELD	6	5	3922.0	0.0001	1.3	0.33	34.3	3.1	-169.2	179.1	126.1	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.1	3.8	3.7	0.0
mcp2k	395209	UNHELD	12	112	592393.2	0.0099	20.0	0.76	61.1	3.0	-166.0	161.3	172.8	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	5.8	4.8	0.0
mcp2k	395209	UNHELD	17	9	86980.0	0.0015	3.6	0.41	79.5	3.1	-165.8	169.1	172.7	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.1	4.1	3.9	0.0
mcp2k	395209	UNHELD	18	13	54304.0	0.0009	6.6	0.33	101.4	3.0	-164.4	156.0	193.9	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	4.0	3.9	0.0
mcp2k	395209	UNHELD	19	8	32502.0	0.0005	2.8	0.25	99.5	3.1	-164.0	163.7	191.0	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.1	3.9	3.8	0.0
mcp2k	395209	UNHELD	22	10	75001.0	0.0013	2.1	0.32	116.1	3.1	-163.2	153.7	205.4	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.1	4.0	3.9	0.0
mcp2k	395209	UNHELD	30	10	15345.4	0.0003	4.0	0.28	149.7	3.0	-159.8	146.7	239.2	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	3.8	3.5	0.0
mcp2k	395209	UNHELD	34	17	98256.0	0.0016	2.2	0.51	166.4	3.1	-157.3	150.3	256.0	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.1	4.6	4.4	0.0
mcp2k	395209	UNHELD	37	16	74270.1	0.0012	1.5	0.27	178.1	3.0	-156.8	141.5	265.6	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	3.8	3.6	0.0
mcp2k	395209	UNHELD	46	5	30710.0	0.0005	1.1	0.17	209.2	3.2	-153.1	142.6	296.9	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.2	3.7	3.6	0.0
mcp2k	395209	UNHELD	47	111	490709.2	0.0082	13.6	0.8	218.4	3.0	-151.3	130.8	321.7	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	6.3	5.2	0.0
mcp2k	395209	UNHELD	48	16	118796.0	0.002	4.7	0.3	214.3	3.1	-152.4	141.3	305.0	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.1	4.0	3.9	0.0
mcp2k	395209	UNHELD	49	176	1021364.3	0.0171	26.2	0.78	225.3	3.0	-150.2	137.6	332.0	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	6.1	5.0	0.0
mcp2k	395209	UNHELD	50	22	143379.8	0.0024	5.4	0.56	252.7	3.2	-149.7	128.5	341.6	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.2	4.9	4.4	0.0
mcp2k	395209	UNHELD	53	16	98230.0	0.0016	7.6	0.41	272.0	3.0	-147.8	126.2	363.2	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	4.3	4.0	0.0
mcp2k	395209	UNHELD	56	5	34212.0	0.0006	2.0	0.26	283.8	3.0	-146.7	132.0	370.7	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	3.7	3.6	0.0
mcp2k	395209	UNHELD	57	15	82918.4	0.0014	3.2	0.48	288.6	3.2	-146.0	130.8	377.8	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.2	4.8	4.3	0.0
mcp2k	395209	UNHELD	58	13	94318.0	0.0016	5.4	0.44	299.3	3.0	-145.0	123.5	388.2	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	4.4	4.1	0.0
mcp2k	395209	UNHELD	59	5	28851.0	0.0005	3.5	0.15	296.4	3.0	-145.2	130.6	384.3	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	3.3	3.3	0.0
mcp2k	395209	UNHELD	76	34	174210.2	0.0029	4.6	0.64	359.3	3.0	-138.6	117.9	448.7	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	5.5	4.9	0.0
mcp2k	395209	UNHELD	77	5	28409.0	0.0005	1.3	0.16	359.7	3.1	-138.8	125.5	446.0	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.1	4.1	4.0	0.0
mcp2k	395209	UNHELD	79	17	102784.0	0.0017	9.1	0.35	385.2	3.0	-135.5	113.0	477.1	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	4.0	3.8	0.0
mcp2k	395209	UNHELD	83	12	80309.0	0.0013	5.9	0.46	399.2	3.0	-134.4	118.3	487.3	-1	OWN	0	0	0.0	9950	59757343.6	1.0	3.0	4.7	4.1	0.0
